,num_attendants,num_events,LAD,comparative_adv,year,Topics,broad_topic
161,0,0.0,Wales,0.0,2013,App development,Software Development
162,19,2.0,Wales,0.10023990576011003,2014,App development,Software Development
163,0,0.0,Wales,0.0,2015,App development,Software Development
164,0,0.0,Wales,0.0,2016,App development,Software Development
165,0,0.0,Cardiff,0.0,2012,App development,Software Development
166,0,0.0,Cardiff,0.0,2013,App development,Software Development
167,19,2.0,Cardiff,0.2614785820371637,2014,App development,Software Development
168,0,0.0,Cardiff,0.0,2015,App development,Software Development
169,0,0.0,Cardiff,0.0,2016,App development,Software Development
170,0,0.0,Pembrokeshire,0.0,2012,App development,Software Development
171,0,0.0,Pembrokeshire,0.0,2013,App development,Software Development
172,0,0.0,Pembrokeshire,0.0,2014,App development,Software Development
173,0,0.0,Pembrokeshire,0.0,2015,App development,Software Development
174,0,0.0,Pembrokeshire,0.0,2016,App development,Software Development
175,0,0.0,Blaenau Gwent,0.0,2012,App development,Software Development
176,0,0.0,Blaenau Gwent,0.0,2013,App development,Software Development
177,0,0.0,Blaenau Gwent,0.0,2014,App development,Software Development
178,0,0.0,Blaenau Gwent,0.0,2015,App development,Software Development
179,0,0.0,Blaenau Gwent,0.0,2016,App development,Software Development
180,0,0.0,Monmouthshire,0.0,2012,App development,Software Development
181,0,0.0,Monmouthshire,0.0,2013,App development,Software Development
182,0,0.0,Monmouthshire,0.0,2014,App development,Software Development
183,0,0.0,Monmouthshire,0.0,2015,App development,Software Development
184,0,0.0,Monmouthshire,0.0,2016,App development,Software Development
185,0,0.0,Swansea,0.0,2012,App development,Software Development
186,0,0.0,Swansea,0.0,2013,App development,Software Development
187,0,0.0,Swansea,0.0,2014,App development,Software Development
188,0,0.0,Swansea,0.0,2015,App development,Software Development
189,0,0.0,Swansea,0.0,2016,App development,Software Development
190,0,0.0,Gwynedd,0.0,2012,App development,Software Development
191,0,0.0,Gwynedd,0.0,2013,App development,Software Development
192,0,0.0,Gwynedd,0.0,2014,App development,Software Development
193,0,0.0,Gwynedd,0.0,2015,App development,Software Development
194,0,0.0,Gwynedd,0.0,2016,App development,Software Development
195,0,0.0,Carmarthenshire,0.0,2012,App development,Software Development
196,0,0.0,Carmarthenshire,0.0,2013,App development,Software Development
197,0,0.0,Carmarthenshire,0.0,2014,App development,Software Development
198,0,0.0,Carmarthenshire,0.0,2015,App development,Software Development
199,0,0.0,Carmarthenshire,0.0,2016,App development,Software Development
200,0,0.0,Wales,0.0,2012,Databases,Data Science
201,194,21.0,Wales,0.6789297762503719,2013,Databases,Data Science
202,236,45.0,Wales,0.5897199918602765,2014,Databases,Data Science
203,471,58.0,Wales,0.9423182934560717,2015,Databases,Data Science
204,683,67.0,Wales,0.9318228942009832,2016,Databases,Data Science
205,0,0.0,Cardiff,0.0,2012,Databases,Data Science
206,194,21.0,Cardiff,1.773133616597378,2013,Databases,Data Science
207,202,22.0,Cardiff,1.3166813644060091,2014,Databases,Data Science
208,462,55.0,Cardiff,2.375756177278411,2015,Databases,Data Science
209,445,63.0,Cardiff,1.5604715684888402,2016,Databases,Data Science
210,0,0.0,Pembrokeshire,0.0,2012,Databases,Data Science
211,0,0.0,Pembrokeshire,0.0,2013,Databases,Data Science
212,0,0.0,Pembrokeshire,0.0,2014,Databases,Data Science
213,0,0.0,Pembrokeshire,0.0,2015,Databases,Data Science
214,0,0.0,Pembrokeshire,0.0,2016,Databases,Data Science
215,0,0.0,Blaenau Gwent,0.0,2012,Databases,Data Science
216,0,0.0,Blaenau Gwent,0.0,2013,Databases,Data Science
217,0,0.0,Blaenau Gwent,0.0,2014,Databases,Data Science
218,0,0.0,Blaenau Gwent,0.0,2015,Databases,Data Science
219,0,0.0,Blaenau Gwent,0.0,2016,Databases,Data Science
220,0,0.0,Monmouthshire,0.0,2012,Databases,Data Science
221,0,0.0,Monmouthshire,0.0,2013,Databases,Data Science
222,0,0.0,Monmouthshire,0.0,2014,Databases,Data Science
223,0,0.0,Monmouthshire,0.0,2015,Databases,Data Science
224,0,0.0,Monmouthshire,0.0,2016,Databases,Data Science
225,0,0.0,Swansea,0.0,2012,Databases,Data Science
226,0,0.0,Swansea,0.0,2013,Databases,Data Science
227,34,23.0,Swansea,0.41365224312293736,2014,Databases,Data Science
228,9,3.0,Swansea,0.08871765497430294,2015,Databases,Data Science
229,238,4.0,Swansea,1.5998543966842618,2016,Databases,Data Science
230,0,0.0,Gwynedd,0.0,2012,Databases,Data Science
231,0,0.0,Gwynedd,0.0,2013,Databases,Data Science
232,0,0.0,Gwynedd,0.0,2014,Databases,Data Science
233,0,0.0,Gwynedd,0.0,2015,Databases,Data Science
234,0,0.0,Gwynedd,0.0,2016,Databases,Data Science
235,0,0.0,Carmarthenshire,0.0,2012,Databases,Data Science
236,0,0.0,Carmarthenshire,0.0,2013,Databases,Data Science
237,0,0.0,Carmarthenshire,0.0,2014,Databases,Data Science
238,0,0.0,Carmarthenshire,0.0,2015,Databases,Data Science
239,0,0.0,Carmarthenshire,0.0,2016,Databases,Data Science
240,0,0.0,Wales,0.0,2012,Security & Enterprise technology - MIXED,Cyber Security
241,0,0.0,Wales,0.0,2013,Security & Enterprise technology - MIXED,Cyber Security
242,0,0.0,Wales,0.0,2014,Security & Enterprise technology - MIXED,Cyber Security
243,0,0.0,Wales,0.0,2015,Security & Enterprise technology - MIXED,Cyber Security
244,0,0.0,Wales,0.0,2016,Security & Enterprise technology - MIXED,Cyber Security
245,0,0.0,Cardiff,0.0,2012,Security & Enterprise technology - MIXED,Cyber Security
246,0,0.0,Cardiff,0.0,2013,Security & Enterprise technology - MIXED,Cyber Security
247,0,0.0,Cardiff,0.0,2014,Security & Enterprise technology - MIXED,Cyber Security
248,0,0.0,Cardiff,0.0,2015,Security & Enterprise technology - MIXED,Cyber Security
249,0,0.0,Cardiff,0.0,2016,Security & Enterprise technology - MIXED,Cyber Security
250,0,0.0,Pembrokeshire,0.0,2012,Security & Enterprise technology - MIXED,Cyber Security
251,0,0.0,Pembrokeshire,0.0,2013,Security & Enterprise technology - MIXED,Cyber Security
252,0,0.0,Pembrokeshire,0.0,2014,Security & Enterprise technology - MIXED,Cyber Security
253,0,0.0,Pembrokeshire,0.0,2015,Security & Enterprise technology - MIXED,Cyber Security
254,0,0.0,Pembrokeshire,0.0,2016,Security & Enterprise technology - MIXED,Cyber Security
255,0,0.0,Blaenau Gwent,0.0,2012,Security & Enterprise technology - MIXED,Cyber Security
256,0,0.0,Blaenau Gwent,0.0,2013,Security & Enterprise technology - MIXED,Cyber Security
257,0,0.0,Blaenau Gwent,0.0,2014,Security & Enterprise technology - MIXED,Cyber Security
258,0,0.0,Blaenau Gwent,0.0,2015,Security & Enterprise technology - MIXED,Cyber Security
259,0,0.0,Blaenau Gwent,0.0,2016,Security & Enterprise technology - MIXED,Cyber Security
260,0,0.0,Monmouthshire,0.0,2012,Security & Enterprise technology - MIXED,Cyber Security
261,0,0.0,Monmouthshire,0.0,2013,Security & Enterprise technology - MIXED,Cyber Security
262,0,0.0,Monmouthshire,0.0,2014,Security & Enterprise technology - MIXED,Cyber Security
263,0,0.0,Monmouthshire,0.0,2015,Security & Enterprise technology - MIXED,Cyber Security
264,0,0.0,Monmouthshire,0.0,2016,Security & Enterprise technology - MIXED,Cyber Security
265,0,0.0,Swansea,0.0,2012,Security & Enterprise technology - MIXED,Cyber Security
266,0,0.0,Swansea,0.0,2013,Security & Enterprise technology - MIXED,Cyber Security
267,0,0.0,Swansea,0.0,2014,Security & Enterprise technology - MIXED,Cyber Security
268,0,0.0,Swansea,0.0,2015,Security & Enterprise technology - MIXED,Cyber Security
269,0,0.0,Swansea,0.0,2016,Security & Enterprise technology - MIXED,Cyber Security
270,0,0.0,Gwynedd,0.0,2012,Security & Enterprise technology - MIXED,Cyber Security
271,0,0.0,Gwynedd,0.0,2013,Security & Enterprise technology - MIXED,Cyber Security
272,0,0.0,Gwynedd,0.0,2014,Security & Enterprise technology - MIXED,Cyber Security
273,0,0.0,Gwynedd,0.0,2015,Security & Enterprise technology - MIXED,Cyber Security
274,0,0.0,Gwynedd,0.0,2016,Security & Enterprise technology - MIXED,Cyber Security
275,0,0.0,Carmarthenshire,0.0,2012,Security & Enterprise technology - MIXED,Cyber Security
276,0,0.0,Carmarthenshire,0.0,2013,Security & Enterprise technology - MIXED,Cyber Security
277,0,0.0,Carmarthenshire,0.0,2014,Security & Enterprise technology - MIXED,Cyber Security
278,0,0.0,Carmarthenshire,0.0,2015,Security & Enterprise technology - MIXED,Cyber Security
279,0,0.0,Carmarthenshire,0.0,2016,Security & Enterprise technology - MIXED,Cyber Security
280,0,0.0,Wales,0.0,2012,Makers,Makers & Design
281,0,0.0,Wales,0.0,2013,Makers,Makers & Design
282,28,1.0,Wales,0.0566256556389823,2014,Makers,Makers & Design
283,51,17.0,Wales,0.07146477660879579,2015,Makers,Makers & Design
284,13,2.0,Wales,0.017853521440174543,2016,Makers,Makers & Design
285,0,0.0,Cardiff,0.0,2012,Makers,Makers & Design
286,0,0.0,Cardiff,0.0,2013,Makers,Makers & Design
287,28,1.0,Cardiff,0.14770959760117755,2014,Makers,Makers & Design
288,26,1.0,Cardiff,0.09364366201949056,2015,Makers,Makers & Design
289,0,0.0,Cardiff,0.0,2016,Makers,Makers & Design
290,0,0.0,Pembrokeshire,0.0,2012,Makers,Makers & Design
291,0,0.0,Pembrokeshire,0.0,2013,Makers,Makers & Design
292,0,0.0,Pembrokeshire,0.0,2014,Makers,Makers & Design
293,0,0.0,Pembrokeshire,0.0,2015,Makers,Makers & Design
294,0,0.0,Pembrokeshire,0.0,2016,Makers,Makers & Design
295,0,0.0,Blaenau Gwent,0.0,2012,Makers,Makers & Design
296,0,0.0,Blaenau Gwent,0.0,2013,Makers,Makers & Design
297,0,0.0,Blaenau Gwent,0.0,2014,Makers,Makers & Design
298,0,0.0,Blaenau Gwent,0.0,2015,Makers,Makers & Design
299,0,0.0,Blaenau Gwent,0.0,2016,Makers,Makers & Design
300,0,0.0,Monmouthshire,0.0,2012,Makers,Makers & Design
301,0,0.0,Monmouthshire,0.0,2013,Makers,Makers & Design
302,0,0.0,Monmouthshire,0.0,2014,Makers,Makers & Design
303,0,0.0,Monmouthshire,0.0,2015,Makers,Makers & Design
304,13,2.0,Monmouthshire,0.2686236265727655,2016,Makers,Makers & Design
305,0,0.0,Swansea,0.0,2012,Makers,Makers & Design
306,0,0.0,Swansea,0.0,2013,Makers,Makers & Design
307,0,0.0,Swansea,0.0,2014,Makers,Makers & Design
308,0,0.0,Swansea,0.0,2015,Makers,Makers & Design
309,0,0.0,Swansea,0.0,2016,Makers,Makers & Design
310,0,0.0,Gwynedd,0.0,2012,Makers,Makers & Design
311,0,0.0,Gwynedd,0.0,2013,Makers,Makers & Design
312,0,0.0,Gwynedd,0.0,2014,Makers,Makers & Design
313,0,0.0,Gwynedd,0.0,2015,Makers,Makers & Design
314,0,0.0,Gwynedd,0.0,2016,Makers,Makers & Design
315,0,0.0,Carmarthenshire,0.0,2012,Makers,Makers & Design
316,0,0.0,Carmarthenshire,0.0,2013,Makers,Makers & Design
317,0,0.0,Carmarthenshire,0.0,2014,Makers,Makers & Design
318,25,16.0,Carmarthenshire,0.28390772976976103,2015,Makers,Makers & Design
319,0,0.0,Carmarthenshire,0.0,2016,Makers,Makers & Design
320,0,0.0,Wales,0.0,2012,Self-improvement & Entrepreneurship,Business
321,178,11.0,Wales,0.5566914388779787,2013,Self-improvement & Entrepreneurship,Business
322,517,17.0,Wales,1.5564399193032226,2014,Self-improvement & Entrepreneurship,Business
323,203,13.0,Wales,0.4739339694860745,2015,Self-improvement & Entrepreneurship,Business
324,103,13.0,Wales,0.2430713251513733,2016,Self-improvement & Entrepreneurship,Business
325,0,0.0,Cardiff,0.0,2012,Self-improvement & Entrepreneurship,Business
326,178,11.0,Cardiff,1.4538886625330392,2013,Self-improvement & Entrepreneurship,Business
327,517,17.0,Cardiff,4.060016817048905,2014,Self-improvement & Entrepreneurship,Business
328,203,13.0,Cardiff,1.2181506873141008,2015,Self-improvement & Entrepreneurship,Business
329,101,12.0,Cardiff,0.6126339415171775,2016,Self-improvement & Entrepreneurship,Business
330,0,0.0,Pembrokeshire,0.0,2012,Self-improvement & Entrepreneurship,Business
331,0,0.0,Pembrokeshire,0.0,2013,Self-improvement & Entrepreneurship,Business
332,0,0.0,Pembrokeshire,0.0,2014,Self-improvement & Entrepreneurship,Business
333,0,0.0,Pembrokeshire,0.0,2015,Self-improvement & Entrepreneurship,Business
334,0,0.0,Pembrokeshire,0.0,2016,Self-improvement & Entrepreneurship,Business
335,0,0.0,Blaenau Gwent,0.0,2012,Self-improvement & Entrepreneurship,Business
336,0,0.0,Blaenau Gwent,0.0,2013,Self-improvement & Entrepreneurship,Business
337,0,0.0,Blaenau Gwent,0.0,2014,Self-improvement & Entrepreneurship,Business
338,0,0.0,Blaenau Gwent,0.0,2015,Self-improvement & Entrepreneurship,Business
339,2,1.0,Blaenau Gwent,0.13583414913587846,2016,Self-improvement & Entrepreneurship,Business
340,0,0.0,Monmouthshire,0.0,2012,Self-improvement & Entrepreneurship,Business
341,0,0.0,Monmouthshire,0.0,2013,Self-improvement & Entrepreneurship,Business
342,0,0.0,Monmouthshire,0.0,2014,Self-improvement & Entrepreneurship,Business
343,0,0.0,Monmouthshire,0.0,2015,Self-improvement & Entrepreneurship,Business
344,0,0.0,Monmouthshire,0.0,2016,Self-improvement & Entrepreneurship,Business
345,0,0.0,Swansea,0.0,2012,Self-improvement & Entrepreneurship,Business
346,0,0.0,Swansea,0.0,2013,Self-improvement & Entrepreneurship,Business
347,0,0.0,Swansea,0.0,2014,Self-improvement & Entrepreneurship,Business
348,0,0.0,Swansea,0.0,2015,Self-improvement & Entrepreneurship,Business
349,0,0.0,Swansea,0.0,2016,Self-improvement & Entrepreneurship,Business
350,0,0.0,Gwynedd,0.0,2012,Self-improvement & Entrepreneurship,Business
351,0,0.0,Gwynedd,0.0,2013,Self-improvement & Entrepreneurship,Business
352,0,0.0,Gwynedd,0.0,2014,Self-improvement & Entrepreneurship,Business
353,0,0.0,Gwynedd,0.0,2015,Self-improvement & Entrepreneurship,Business
354,0,0.0,Gwynedd,0.0,2016,Self-improvement & Entrepreneurship,Business
355,0,0.0,Carmarthenshire,0.0,2012,Self-improvement & Entrepreneurship,Business
356,0,0.0,Carmarthenshire,0.0,2013,Self-improvement & Entrepreneurship,Business
357,0,0.0,Carmarthenshire,0.0,2014,Self-improvement & Entrepreneurship,Business
358,0,0.0,Carmarthenshire,0.0,2015,Self-improvement & Entrepreneurship,Business
359,0,0.0,Carmarthenshire,0.0,2016,Self-improvement & Entrepreneurship,Business
360,0,0.0,Wales,0.0,2012,Blogging,Editorial
361,0,0.0,Wales,0.0,2013,Blogging,Editorial
362,0,0.0,Wales,0.0,2014,Blogging,Editorial
363,21,5.0,Wales,0.4229200968677373,2015,Blogging,Editorial
364,4,1.0,Wales,0.07185029903324483,2016,Blogging,Editorial
365,0,0.0,Cardiff,0.0,2012,Blogging,Editorial
366,0,0.0,Cardiff,0.0,2013,Blogging,Editorial
367,0,0.0,Cardiff,0.0,2014,Blogging,Editorial
368,0,0.0,Cardiff,0.0,2015,Blogging,Editorial
369,0,0.0,Cardiff,0.0,2016,Blogging,Editorial
370,0,0.0,Pembrokeshire,0.0,2012,Blogging,Editorial
371,0,0.0,Pembrokeshire,0.0,2013,Blogging,Editorial
372,0,0.0,Pembrokeshire,0.0,2014,Blogging,Editorial
373,21,5.0,Pembrokeshire,5.087621672645957,2015,Blogging,Editorial
374,4,1.0,Pembrokeshire,0.8643409032934875,2016,Blogging,Editorial
375,0,0.0,Blaenau Gwent,0.0,2012,Blogging,Editorial
376,0,0.0,Blaenau Gwent,0.0,2013,Blogging,Editorial
377,0,0.0,Blaenau Gwent,0.0,2014,Blogging,Editorial
378,0,0.0,Blaenau Gwent,0.0,2015,Blogging,Editorial
379,0,0.0,Blaenau Gwent,0.0,2016,Blogging,Editorial
380,0,0.0,Monmouthshire,0.0,2012,Blogging,Editorial
381,0,0.0,Monmouthshire,0.0,2013,Blogging,Editorial
382,0,0.0,Monmouthshire,0.0,2014,Blogging,Editorial
383,0,0.0,Monmouthshire,0.0,2015,Blogging,Editorial
384,0,0.0,Monmouthshire,0.0,2016,Blogging,Editorial
385,0,0.0,Swansea,0.0,2012,Blogging,Editorial
386,0,0.0,Swansea,0.0,2013,Blogging,Editorial
387,0,0.0,Swansea,0.0,2014,Blogging,Editorial
388,0,0.0,Swansea,0.0,2015,Blogging,Editorial
389,0,0.0,Swansea,0.0,2016,Blogging,Editorial
390,0,0.0,Gwynedd,0.0,2012,Blogging,Editorial
391,0,0.0,Gwynedd,0.0,2013,Blogging,Editorial
392,0,0.0,Gwynedd,0.0,2014,Blogging,Editorial
393,0,0.0,Gwynedd,0.0,2015,Blogging,Editorial
394,0,0.0,Gwynedd,0.0,2016,Blogging,Editorial
395,0,0.0,Carmarthenshire,0.0,2012,Blogging,Editorial
396,0,0.0,Carmarthenshire,0.0,2013,Blogging,Editorial
397,0,0.0,Carmarthenshire,0.0,2014,Blogging,Editorial
398,0,0.0,Carmarthenshire,0.0,2015,Blogging,Editorial
