,tag_name,Wales,year
309,apache_cloudstack,0.0,2012
310,apache_cordova,0.0,2012
311,apache_flink,0.0,2012
312,apache_hadoop,0.0,2012
313,apache_hbase,0.0,2012
314,apache_hive,0.0,2012
315,apache_kafka,0.0,2012
316,apache_lucene,0.0,2012
317,apache_lucene_and_solr_open_source_search,0.0,2012
318,apache_mesos,0.0,2012
319,apache_pig,0.0,2012
320,apache_sling,0.0,2012
321,apache_spark,0.0,2012
322,apache_storm,0.0,2012
323,apex,0.0,2012
324,apex_development,0.0,2012
325,api_documentation,0.0,2012
326,apis,0.0,2012
327,app_coding,0.0,2012
328,app_designers,0.0,2012
329,app_developer_and_designer_resources,0.0,2012
330,app_developers,0.0,2012
331,app_development,0.0,2012
332,app_engine,0.0,2012
333,appcelerator,0.0,2012
334,appcelerator_titanium,0.0,2012
335,appdynamics,0.0,2012
336,apple,0.0,2012
337,apple/macintosh_technology,0.0,2012
338,apple_mobile_device_application_development,0.0,2012
339,apple_software,0.0,2012
340,application_development,0.0,2012
341,application_lifecycle_management,0.0,2012
342,application_performance_management,0.0,2012
343,application_performance_monitoring,0.0,2012
344,application_programming_interface,0.0,2012
345,application_security,0.0,2012
346,applied_cognitive_science,0.0,2012
347,applied_math,0.0,2012
348,applied_statistics,0.0,2012
349,apps,0.0,2012
350,apps_for_smart_cities,0.0,2012
351,appstore,0.0,2012
352,aquaponic_and_hydroponics,0.0,2012
353,aquaponics,0.0,2012
354,arcade_gaming,0.0,2012
355,archaeology,0.0,2012
356,architecture,0.0,2012
357,archiving,0.0,2012
358,arcmap,0.0,2012
359,arduino,0.0,2012
360,arduino_and_robotics,0.0,2012
361,art,0.0,2012
362,artificial_general_intelligence,0.0,2012
363,artificial_intelligence,0.0,2012
364,artificial_intelligence_applications,0.0,2012
365,artificial_intelligence_machine_learning_robotics,0.0,2012
366,artificial_intelligence_programming,0.0,2012
367,artificial_life,0.0,2012
368,artists,0.0,2012
369,arts_&_entertainment,0.0,2012
370,asp.net,0.0,2012
371,asp.net_mvc,0.0,2012
372,asp.net_web_api,0.0,2012
373,assist_in_creating_youtube_videos,0.0,2012
374,assist_new_business_start_ups,0.0,2012
375,asterisk_pbx,0.0,2012
376,astronomy,0.0,2012
377,asynchronous_programming,0.0,2012
378,atlassian,0.0,2012
379,atlassian_toolset,0.0,2012
380,attivio,0.0,2012
381,audio,0.0,2012
382,audio_engineering,0.0,2012
383,audio_production,0.0,2012
384,audio_signal_processing,0.0,2012
385,augmented/mixed_reality,0.0,2012
386,augmented_reality,0.0,2012
387,aurelia,0.0,2012
388,authenticity,0.0,2012
389,authors,0.0,2012
390,autism_spectrum_disorder,0.0,2012
391,auto-classification,0.0,2012
392,autocad,0.0,2012
393,autodesk_3ds_max,0.0,2012
394,automate_supply_chain_operations,0.0,2012
395,automated_acceptance_testing,0.0,2012
396,automated_testing,0.0,2012
397,automated_trading,0.0,2012
398,automated_trading_strategies,0.0,2012
399,automating_web_application_testing,0.0,2012
400,automation,0.0,2012
401,automotive,0.0,2012
402,autonomous_cars,0.0,2012
403,autonomous_vehicles,0.0,2012
404,autonomy_software,0.0,2012
405,autosports,0.0,2012
406,aviation,0.0,2012
407,aviation_enthusiasts,0.0,2012
408,avinash_kaushik,0.0,2012
409,awareness,0.0,2012
410,aws,0.0,2012
411,aws_design_implementation_and_servicing,0.0,2012
412,aws_programming_and_tools,0.0,2012
413,aws_rds,0.0,2012
414,aws_s3,0.0,2012
415,azure,0.0,2012
416,b.y.o.d_(bring_your_own_device),0.0,2012
417,b2b/b2c_content_strategy_for_online_marketing,0.0,2012
418,b2b_content_marketing,0.0,2012
419,b2b_networking,0.0,2012
420,baby_boomers,0.0,2012
421,backbone,0.0,2012
422,backbone.js,0.0,2012
423,backend,0.0,2012
424,backend_as_a_service,0.0,2012
425,backup_and_recovery,0.0,2012
426,bamboo,0.0,2012
427,banking,0.0,2012
428,banking_reform,0.0,2012
429,basics_of_iphone_app_development,0.0,2012
430,bath,0.0,2012
431,bayesian_networks,0.0,2012
432,bayesian_probability,0.0,2012
433,bayesian_statistics,0.0,2012
434,bdd,0.0,2012
435,beach_life,0.0,2012
436,beacons,0.0,2012
437,beauty,0.0,2012
438,beauty_bloggers,0.0,2012
439,beauty_industry,0.0,2012
440,becoming_your_authentic_self,0.0,2012
441,beer,0.0,2012
442,beer_beer_beer_and_more_beer,0.0,2012
443,beginner_html_css,0.0,2012
444,beginner_ios_developers,0.0,2012
445,beginner_php_programming,0.0,2012
446,beginner_web_developer,0.0,2012
447,beginner_web_programming,0.0,2012
448,behat,0.0,2012
449,behavior_driven_development,0.0,2012
450,behavioral_psychology,0.0,2012
451,behaviour_change,0.0,2012
452,behaviour_driven_development,0.0,2012
453,behaviour_driven_testing,0.0,2012
454,behavioural_economics,0.0,2012
455,being_a_leader,0.0,2012
456,belfast,0.0,2012
457,belief_networks,0.0,2012
458,best_practices_for_high_performance_ecommerce,0.0,2012
459,best_practices_in_it/web_solutions_design_and_dev,0.0,2012
460,bi_mobile,0.0,2012
461,bible_study,0.0,2012
462,big_data-hadoop,0.0,2012
463,big_data_analytics,0.0,2012
464,big_data_developers,0.0,2012
465,big_data_for_social_media,0.0,2012
466,big_data_ingestion,0.0,2012
467,bigdata,0.0,2012
468,bigdatadevelopers,0.0,2012
469,bike_repair,0.0,2012
470,biohack,0.0,2012
471,biohacking,0.0,2012
472,bioinformatics,0.0,2012
473,biological_engineering,0.0,2012
474,biotech_&_medical,0.0,2012
475,biotechnology,0.0,2012
476,biotechnology_industry_organization,0.0,2012
477,bitbucket,0.0,2012
478,bitcoin,0.0,2012
479,bitcoin_business_model,0.0,2012
480,bitcoin_miners,0.0,2012
481,bitcoin_security,0.0,2012
482,bitcoin_traders,0.0,2012
483,bitemporal,0.0,2012
484,black_hat_hacking,0.0,2012
485,black_professionals,0.0,2012
486,black_women,0.0,2012
487,blackberry,0.0,2012
488,blackberry_10_development,0.0,2012
489,blackberry_application_development,0.0,2012
490,blackberry_apps,0.0,2012
491,blackberry_developers_&_applications,0.0,2012
492,blackberry_development,0.0,2012
493,blackberry_java_development,0.0,2012
494,blackberry_web_development,0.0,2012
495,blender,0.0,2012
496,blender_3d,0.0,2012
497,blockchain,0.0,2012
498,blockchain_security,0.0,2012
499,blog_marketing,0.0,2012
500,blog_writers,0.0,2012
501,blogging,0.0,2012
502,blogging_for_business,0.0,2012
503,blogging_tips_+_tricks,0.0,2012
504,blogging_to_promote_yourself,0.0,2012
505,bluetooth_low_energy,0.0,2012
506,bluetooth_technology,0.0,2012
507,board_games,0.0,2012
508,book_publishing,0.0,2012
509,bootstrap,0.0,2012
510,born_again_christian,0.0,2012
511,bots,0.0,2012
512,bpm,0.0,2012
513,brain,0.0,2012
514,brain-computer_interface,0.0,2012
515,brainstorming_ideas,0.0,2012
516,brand_design,0.0,2012
517,brand_strategy,0.0,2012
518,branded_content,0.0,2012
519,branding,0.0,2012
520,brexit,0.0,2012
521,bring_angel_investors_and_startups_together,0.0,2012
522,bristol,0.0,2012
523,british_television,0.0,2012
524,broadcasting_and_media_graphics,0.0,2012
525,browsers,0.0,2012
526,build_automation,0.0,2012
527,building_a_better_world,0.0,2012
528,building_a_user_friendly_cms_with_umbraco,0.0,2012
529,building_an_online_business,0.0,2012
530,building_android_apps_with_appcelerator_titanium,0.0,2012
531,building_blackberry_apps_with_titanium,0.0,2012
532,building_drones,0.0,2012
533,building_filemaker_databases,0.0,2012
534,building_iphone_apps_with_appcelerator_titanium,0.0,2012
535,building_private_cloud_with_openstack,0.0,2012
536,building_robots_for_the_home,0.0,2012
537,building_the_sharing_economy,0.0,2012
538,building_your_mvp:_minimum_viable_product,0.0,2012
539,business,0.0,2012
540,business_analysis,0.0,2012
541,business_analysis_tools_and_techniques,0.0,2012
542,business_analysts,0.0,2012
543,business_analytics,0.0,2012
544,business_applications_for_sharepoint,0.0,2012
545,business_architecture,0.0,2012
546,business_brainstorming,0.0,2012
547,business_change,0.0,2012
548,business_continuity,0.0,2012
549,business_development,0.0,2012
550,business_growth,0.0,2012
551,business_in_cambridge_uk,0.0,2012
552,business_incubator,0.0,2012
553,business_intelligence,0.0,2012
554,business_intelligence_best_practices,0.0,2012
555,business_intelligence_data_warehousing,0.0,2012
556,business_intelligence_in_cloud,0.0,2012
557,business_intelligence_strategy,0.0,2012
558,business_intelligence_tools_and_technology,0.0,2012
559,business_leadership,0.0,2012
560,business_management,0.0,2012
561,business_mentoring,0.0,2012
562,business_model_innovation,0.0,2012
563,business_models,0.0,2012
564,business_owners,0.0,2012
565,business_process,0.0,2012
566,business_process_automation,0.0,2012
567,business_process_improvement,0.0,2012
568,business_process_management,0.0,2012
569,business_process_management_systems,0.0,2012
570,business_referral_networking,0.0,2012
571,business_solutions,0.0,2012
572,business_start_up,0.0,2012
573,business_startup,0.0,2012
574,business_strategies_and_networking,0.0,2012
575,business_strategy,0.0,2012
576,business_transformation,0.0,2012
577,businessobjects,0.0,2012
578,c#,0.0,2012
579,c#.net,0.0,2012
580,c#_/_csharp,0.0,2012
581,c++_programming,0.0,2012
582,c-level_tech,0.0,2012
583,c/c++,0.0,2012
584,c_/_c_+_+,0.0,2012
585,c_programming_language,0.0,2012
586,c_sharp,0.0,2012
587,c_sharp_development,0.0,2012
588,cad/cam,0.0,2012
589,cad_design_&_development_services,0.0,2012
590,calling_r_using_a_local_interface,0.0,2012
591,camera_&_lighting,0.0,2012
592,campaigns,0.0,2012
593,canvas,0.0,2012
594,card_games,0.0,2012
595,career,0.0,2012
596,career_&_business,0.0,2012
597,career_coaching,0.0,2012
598,career_network,0.0,2012
599,caregiver,0.0,2012
600,cartography,0.0,2012
601,cassandra,0.0,2012
602,ccie,0.0,2012
603,censorship_and_freedom_of_speech,0.0,2012
604,centos,0.0,2012
605,ceo,0.0,2012
606,ceo_2_ceo_coaching_&_mentoring_for_mutual_growth,0.0,2012
607,ceo_network,0.0,2012
608,ceos_&_founders,0.0,2012
609,ceph,0.0,2012
610,ceramic_arts,0.0,2012
611,cfengine,0.0,2012
612,cfml,0.0,2012
613,cg_animation,0.0,2012
614,cg_artists,0.0,2012
615,change_leadership,0.0,2012
616,change_management,0.0,2012
617,changemakers,0.0,2012
618,changing_self_limiting_beliefs,0.0,2012
619,character_design,0.0,2012
620,character_modeling,0.0,2012
621,charities,0.0,2012
622,charity,0.0,2012
623,charity_events,0.0,2012
624,charting,0.0,2012
625,chatbots,0.0,2012
626,chatops,0.0,2012
627,chef-software,0.0,2012
628,chemistry,0.0,2012
629,chinese_culture,0.0,2012
630,chinese_language,0.0,2012
631,christian,0.0,2012
632,christian_business_owners,0.0,2012
633,christian_business_principles,0.0,2012
634,christian_entrepreneurs,0.0,2012
635,christian_ministry,0.0,2012
636,christian_social,0.0,2012
637,chronic_diseases,0.0,2012
638,church,0.0,2012
639,cider,0.0,2012
640,cinema_4d,0.0,2012
641,cio,0.0,2012
642,cio_/_cto,0.0,2012
643,cisco_systems,0.0,2012
644,cissp,0.0,2012
645,citizen_activism,0.0,2012
646,citizen_journalism,0.0,2012
647,citizen_science,0.0,2012
648,civic_action,0.0,2012
649,civic_engagement,0.0,2012
650,civic_engagement_&_technology,0.0,2012
651,civic_hacking,0.0,2012
652,civictech,0.0,2012
653,civil_rights,0.0,2012
654,clean_code,0.0,2012
655,clean_technology,0.0,2012
656,cleantech_and_information_technology,0.0,2012
657,cleanweb,0.0,2012
658,climate_change,0.0,2012
659,climate_change_solutions,0.0,2012
660,clinical_research,0.0,2012
661,clojure,0.0,2012
662,clojurescript,0.0,2012
663,clothing_and_fashion_designers,0.0,2012
664,cloud_computing,0.0,2012
665,cloud_computing_security,0.0,2012
666,cloud_foundry,0.0,2012
667,cloud_identity,0.0,2012
668,cloud_infrastructure,0.0,2012
669,cloud_native,0.0,2012
670,cloud_networking,0.0,2012
671,cloud_security,0.0,2012
672,cloud_services,0.0,2012
673,cloud_storage,0.0,2012
674,cloud_storage_apis,0.0,2012
675,cloud_to_cloud_itegration,0.0,2012
676,cloudera,0.0,2012
677,clover,0.0,2012
678,clusterhq,0.0,2012
679,clustering,0.0,2012
680,cmmi,0.0,2012
681,cms_(content_management_systems),0.0,2012
682,cms_for_designers,0.0,2012
683,cnc,0.0,2012
684,cnc_routing_and_machining,0.0,2012
685,co-creation_and_co-production,0.0,2012
686,co-founder,0.0,2012
687,co-operatives_movement,0.0,2012
688,co-working_space,0.0,2012
689,coach,0.0,2012
690,coaching_agile_teams,0.0,2012
691,cocoa_programming_language,0.0,2012
692,cocoa_touch,0.0,2012
693,cocoaheads,0.0,2012
694,code,0.0,2012
695,code_katas,0.0,2012
696,code_retreat,0.0,2012
697,codecademy,0.0,2012
698,coders,0.0,2012
699,coding_dojos,0.0,2012
700,coding_for_beginners,0.0,2012
701,coffee,0.0,2012
702,coffee_&_books,0.0,2012
703,coffee_and_tea_socials,0.0,2012
704,coffee_lovers,0.0,2012
705,coffee_talk,0.0,2012
706,coffeehouse,0.0,2012
707,coffeescript,0.0,2012
708,cofounderslab,0.0,2012
709,cognition,0.0,2012
710,cognitive_behaviour_therapy,0.0,2012
711,cognitive_neuroscience,0.0,2012
712,cognitive_science,0.0,2012
713,cognitive_systems,0.0,2012
714,coldfusion,0.0,2012
715,coldfusion_coding,0.0,2012
716,collaboration,0.0,2012
717,collaboration_between_creative_minds,0.0,2012
718,collaborative_consumption,0.0,2012
719,columnar_databases,0.0,2012
720,comedy,0.0,2012
721,comic_books,0.0,2012
722,command_query_responsibility_segregation_(cqrs),0.0,2012
723,commodities_and_futures,0.0,2012
724,common_lisp,0.0,2012
725,communication,0.0,2012
726,communication_skills,0.0,2012
727,community,0.0,2012
728,"community,_cooperation,_collaboration",0.0,2012
729,community_action,0.0,2012
730,community_building,0.0,2012
731,community_development,0.0,2012
732,community_growth_facilitation,0.0,2012
733,community_learning,0.0,2012
734,community_management,0.0,2012
735,community_managers_&_organisers,0.0,2012
736,community_of_practice,0.0,2012
737,community_organizations,0.0,2012
738,community_outreach,0.0,2012
739,community_participation,0.0,2012
740,community_service,0.0,2012
741,competition,0.0,2012
742,compilers,0.0,2012
743,complexity,0.0,2012
744,compliance,0.0,2012
745,computational_biology,0.0,2012
746,computational_linguistics,0.0,2012
747,computational_science_and_engineering,0.0,2012
748,computer__network_systems,0.0,2012
749,computer_aided_design,0.0,2012
750,computer_and_information_network_security,0.0,2012
751,computer_art,0.0,2012
752,computer_club,0.0,2012
753,computer_forensics,0.0,2012
754,computer_gaming,0.0,2012
755,computer_geeks,0.0,2012
756,computer_graphics,0.0,2012
757,computer_networking,0.0,2012
758,computer_networks,0.0,2012
759,computer_programming_c/c++,0.0,2012
760,computer_repair,0.0,2012
761,computer_science,0.0,2012
762,computer_security,0.0,2012
763,computer_training,0.0,2012
764,computer_tutoring,0.0,2012
765,computer_vision,0.0,2012
766,computers,0.0,2012
767,computers_and_software,0.0,2012
768,computing,0.0,2012
769,concept_art,0.0,2012
770,concrete5,0.0,2012
771,concurrent_programming,0.0,2012
772,confidence_and_self-esteem,0.0,2012
773,configuration_management,0.0,2012
774,confluence,0.0,2012
775,connected_cars,0.0,2012
776,connected_objects,0.0,2012
777,connecting,0.0,2012
778,connection,0.0,2012
779,conscious_business,0.0,2012
780,conscious_entrepreneurs,0.0,2012
781,consciousness,0.0,2012
782,conservation,0.0,2012
783,considering_an_online_ecommerce_retail_store?,0.0,2012
784,console_gaming,0.0,2012
785,construction,0.0,2012
786,construction_professionals,0.0,2012
787,consul,0.0,2012
788,consulting,0.0,2012
789,consulting_skills,0.0,2012
790,consumer_behavior,0.0,2012
791,consumer_health,0.0,2012
792,consumer_insights,0.0,2012
793,containers,0.0,2012
794,contemporary_music,0.0,2012
795,content,0.0,2012
796,content_curation,0.0,2012
797,content_delivery,0.0,2012
798,content_delivery_network,0.0,2012
799,content_design,0.0,2012
800,content_development,0.0,2012
801,content_management,0.0,2012
802,content_management_systems,0.0,2012
803,content_marketing,0.0,2012
804,content_marketing_strategies_for_the_internet,0.0,2012
805,content_search,0.0,2012
806,content_strategy,0.0,2012
807,content_strategy_and_seo,0.0,2012
808,context_driven_testing,0.0,2012
809,continous_integration,0.0,2012
810,continuous_delivery,0.0,2012
811,continuous_deployment,0.0,2012
812,continuous_improvement,0.0,2012
813,continuous_integration,0.0,2012
814,continuous_testing,0.0,2012
815,contractors,0.0,2012
816,contribute_to_climate_change_action,0.0,2012
817,control_system_cyber_security,0.0,2012
818,control_systems,0.0,2012
819,conversation,0.0,2012
820,conversion,0.0,2012
821,conversion_optimization,0.0,2012
822,conversion_rate_optimization,0.0,2012
823,coolite,0.0,2012
824,copyleft,0.0,2012
825,copyright,0.0,2012
826,copywriters,0.0,2012
827,copywriting,0.0,2012
828,copywriting_for_small_business_owners,0.0,2012
829,coremetrics,0.0,2012
830,coreos,0.0,2012
831,corona_sdk,0.0,2012
832,corporate_social_responsibility,0.0,2012
833,corporate_storytelling,0.0,2012
834,corporate_training,0.0,2012
835,corpus_data_processing,0.0,2012
836,cosplay,0.0,2012
837,cost_reduction_and_outsourcing,0.0,2012
838,couchapp,0.0,2012
839,couchbase,0.0,2012
840,couchdb,0.0,2012
841,coursera.org,0.0,2012
